sample-id,absolute-filepath,direction
Bgsng7192.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7192.m27_run1_R2.fastq.gz,reverse
Bgsng7035.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7035.m31_run1_R2.fastq.gz,reverse
E.diarrhea.051_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.diarrhea.051_run1_R2.fastq.gz,reverse
A.recovery.d053_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.recovery.d053_run1_R1.fastq.gz,forward
Bgsng7096.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7096.m28_run1_R1.fastq.gz,forward
Bgsng7204.m34_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7204.m34_run1_R2.fastq.gz,reverse
Bgsng8064.m36_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8064.m36_run1_R1.fastq.gz,forward
D.recovery.d004_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.recovery.d004_run1_R1.fastq.gz,forward
Bgsng7082.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7082.m28_run1_R2.fastq.gz,reverse
G.diarrhea.005_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.diarrhea.005_run1_R1.fastq.gz,forward
D.diarrhea.013_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.diarrhea.013_run1_R2.fastq.gz,reverse
F.diarrhea.005_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.005_run1_R1.fastq.gz,forward
Bgsng7142.m25_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7142.m25_run1_R1.fastq.gz,forward
G.recovery.d008_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.recovery.d008_run1_R1.fastq.gz,forward
Bgsng7155.m34_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7155.m34_run1_R2.fastq.gz,reverse
A.diarrhea.078_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.078_run1_R2.fastq.gz,reverse
A.recovery.d025_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.recovery.d025_run1_R1.fastq.gz,forward
D.diarrhea.019_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.diarrhea.019_run1_R1.fastq.gz,forward
A.recovery.d046_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.recovery.d046_run1_R2.fastq.gz,reverse
Bgsng7115.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7115.m27_run1_R1.fastq.gz,forward
Bgsng8064.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8064.m31_run1_R1.fastq.gz,forward
Bgsng7096.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7096.m29_run1_R1.fastq.gz,forward
Bgsng8169.m34_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8169.m34_run1_R1.fastq.gz,forward
Bgsng7150.m34_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7150.m34_run1_R2.fastq.gz,reverse
Bgsng7177.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7177.m31_run1_R2.fastq.gz,reverse
B.recovery.d013_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.recovery.d013_run1_R2.fastq.gz,reverse
Bgsng7202.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7202.m32_run1_R1.fastq.gz,forward
C.recovery.d013_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.recovery.d013_run1_R1.fastq.gz,forward
A.diarrhea.086_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.086_run1_R2.fastq.gz,reverse
Bgsng7082.m25_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7082.m25_run1_R1.fastq.gz,forward
F.diarrhea.025_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.025_run1_R2.fastq.gz,reverse
Bgsng7052.m35_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7052.m35_run1_R1.fastq.gz,forward
C.diarrhea.097_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.diarrhea.097_run1_R2.fastq.gz,reverse
Bgsng7128.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7128.m30_run1_R1.fastq.gz,forward
Bgsng7052.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7052.m29_run1_R2.fastq.gz,reverse
G.recovery.d005_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.recovery.d005_run1_R2.fastq.gz,reverse
Bgsng7173.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7173.m27_run1_R1.fastq.gz,forward
B.diarrhea.053_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.diarrhea.053_run1_R2.fastq.gz,reverse
Bgsng7082.m35_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7082.m35_run1_R1.fastq.gz,forward
B.recovery.d006_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.recovery.d006_run1_R2.fastq.gz,reverse
Bgsng7178.m34_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7178.m34_run1_R1.fastq.gz,forward
D.diarrhea.014_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.diarrhea.014_run1_R2.fastq.gz,reverse
F.recovery.d007_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.recovery.d007_run1_R2.fastq.gz,reverse
Bgsng7071.m35_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7071.m35_run1_R2.fastq.gz,reverse
A.recovery.d006_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.recovery.d006_run1_R2.fastq.gz,reverse
Bgsng7018.m36_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7018.m36_run1_R2.fastq.gz,reverse
Bgsng8169.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8169.m26_run1_R1.fastq.gz,forward
Bgsng7071.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7071.m26_run1_R1.fastq.gz,forward
G.diarrhea.025_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.diarrhea.025_run1_R1.fastq.gz,forward
Bgsng7131.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7131.m26_run1_R2.fastq.gz,reverse
Bgsng7177.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7177.m29_run1_R2.fastq.gz,reverse
Bgsng7173.m35_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7173.m35_run1_R1.fastq.gz,forward
Bgsng7131.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7131.m28_run1_R2.fastq.gz,reverse
Bgsng7149.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7149.m26_run1_R2.fastq.gz,reverse
Bgsng7071.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7071.m31_run1_R1.fastq.gz,forward
C.diarrhea.082_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.diarrhea.082_run1_R2.fastq.gz,reverse
Bgsng7155.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7155.m28_run1_R1.fastq.gz,forward
A.diarrhea.091_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.091_run1_R2.fastq.gz,reverse
Bgsng7131.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7131.m32_run1_R2.fastq.gz,reverse
B.diarrhea.048_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.diarrhea.048_run1_R1.fastq.gz,forward
E.recovery.d024_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.recovery.d024_run1_R1.fastq.gz,forward
Bgsng7035.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7035.m29_run1_R2.fastq.gz,reverse
Bgsng7096.m25_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7096.m25_run1_R1.fastq.gz,forward
Bgsng7149.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7149.m28_run1_R1.fastq.gz,forward
G.diarrhea.009_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.diarrhea.009_run1_R2.fastq.gz,reverse
Bgsng7192.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7192.m31_run1_R1.fastq.gz,forward
C.recovery.d035_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.recovery.d035_run1_R1.fastq.gz,forward
Bgsng7142.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7142.m26_run1_R1.fastq.gz,forward
F.recovery.d038_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.recovery.d038_run1_R2.fastq.gz,reverse
D.recovery.d004_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.recovery.d004_run1_R2.fastq.gz,reverse
Bgsng7178.m33_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7178.m33_run1_R1.fastq.gz,forward
Bgsng7052.m25_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7052.m25_run1_R2.fastq.gz,reverse
E.recovery.d010_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.recovery.d010_run1_R2.fastq.gz,reverse
D.recovery.d007_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.recovery.d007_run1_R2.fastq.gz,reverse
Bgsng7173.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7173.m30_run1_R2.fastq.gz,reverse
Bgsng7155.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7155.m26_run1_R2.fastq.gz,reverse
A.diarrhea.101_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.101_run1_R2.fastq.gz,reverse
G.recovery.d007_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.recovery.d007_run1_R1.fastq.gz,forward
Bgsng7071.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7071.m30_run1_R2.fastq.gz,reverse
G.diarrhea.020_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.diarrhea.020_run1_R1.fastq.gz,forward
F.recovery.d006_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.recovery.d006_run1_R2.fastq.gz,reverse
G.diarrhea.026_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.diarrhea.026_run1_R2.fastq.gz,reverse
E.recovery.d011_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.recovery.d011_run1_R1.fastq.gz,forward
Bgsng7192.m25_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7192.m25_run1_R2.fastq.gz,reverse
Bgsng7071.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7071.m30_run1_R1.fastq.gz,forward
Bgsng7192.m34_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7192.m34_run1_R1.fastq.gz,forward
Bgsng7192.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7192.m29_run1_R1.fastq.gz,forward
Bgsng7114.m34_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7114.m34_run1_R2.fastq.gz,reverse
G.diarrhea.027_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.diarrhea.027_run1_R2.fastq.gz,reverse
Bgsng7035.m34_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7035.m34_run1_R2.fastq.gz,reverse
A.diarrhea.062_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.062_run1_R2.fastq.gz,reverse
Bgsng7063.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7063.m30_run1_R2.fastq.gz,reverse
Bgsng7114.m33_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7114.m33_run1_R1.fastq.gz,forward
Bgsng7035.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7035.m32_run1_R2.fastq.gz,reverse
Bgsng7082.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7082.m29_run1_R1.fastq.gz,forward
Bgsng7149.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7149.m32_run1_R2.fastq.gz,reverse
F.recovery.d009_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.recovery.d009_run1_R1.fastq.gz,forward
A.diarrhea.087_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.087_run1_R1.fastq.gz,forward
D.diarrhea.012_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.diarrhea.012_run1_R2.fastq.gz,reverse
F.diarrhea.025_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.025_run1_R1.fastq.gz,forward
B.recovery.d037_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.recovery.d037_run1_R1.fastq.gz,forward
Bgsng7178.m35_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7178.m35_run1_R1.fastq.gz,forward
G.recovery.d037_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.recovery.d037_run1_R2.fastq.gz,reverse
C.recovery.d008_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.recovery.d008_run1_R1.fastq.gz,forward
D.recovery.d030_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.recovery.d030_run1_R2.fastq.gz,reverse
F.recovery.d087_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.recovery.d087_run1_R2.fastq.gz,reverse
G.diarrhea.012_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.diarrhea.012_run1_R2.fastq.gz,reverse
Bgsng7173.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7173.m26_run1_R2.fastq.gz,reverse
Bgsng7114.m36_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7114.m36_run1_R1.fastq.gz,forward
C.recovery.d052_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.recovery.d052_run1_R2.fastq.gz,reverse
Bgsng7096.m36_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7096.m36_run1_R2.fastq.gz,reverse
Bgsng7128.m36_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7128.m36_run1_R2.fastq.gz,reverse
Bgsng7018.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7018.m28_run1_R1.fastq.gz,forward
G.recovery.d010_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.recovery.d010_run1_R1.fastq.gz,forward
Bgsng8064.m33_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8064.m33_run1_R2.fastq.gz,reverse
C.diarrhea.090_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.diarrhea.090_run1_R2.fastq.gz,reverse
Bgsng7192.m36_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7192.m36_run1_R1.fastq.gz,forward
G.recovery.d031_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.recovery.d031_run1_R1.fastq.gz,forward
D.recovery.d008_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.recovery.d008_run1_R2.fastq.gz,reverse
F.diarrhea.022_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.022_run1_R2.fastq.gz,reverse
G.recovery.d005_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.recovery.d005_run1_R1.fastq.gz,forward
C.recovery.d015_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.recovery.d015_run1_R2.fastq.gz,reverse
F.diarrhea.031_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.031_run1_R2.fastq.gz,reverse
Bgsng7149.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7149.m29_run1_R1.fastq.gz,forward
B.diarrhea.052_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.diarrhea.052_run1_R2.fastq.gz,reverse
F.recovery.d052_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.recovery.d052_run1_R1.fastq.gz,forward
F.diarrhea.017_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.017_run1_R1.fastq.gz,forward
E.diarrhea.030_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.diarrhea.030_run1_R2.fastq.gz,reverse
Bgsng7155.m25_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7155.m25_run1_R2.fastq.gz,reverse
A.diarrhea.062_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.062_run1_R1.fastq.gz,forward
Bgsng7115.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7115.m26_run1_R2.fastq.gz,reverse
Bgsng7202.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7202.m28_run1_R2.fastq.gz,reverse
Bgsng7202.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7202.m29_run1_R2.fastq.gz,reverse
Bgsng7173.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7173.m29_run1_R2.fastq.gz,reverse
C.recovery.d087_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.recovery.d087_run1_R1.fastq.gz,forward
B.diarrhea.042_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.diarrhea.042_run1_R1.fastq.gz,forward
C.diarrhea.105_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.diarrhea.105_run1_R2.fastq.gz,reverse
Bgsng7128.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7128.m31_run1_R1.fastq.gz,forward
Bgsng7150.m35_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7150.m35_run1_R2.fastq.gz,reverse
F.diarrhea.012_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.012_run1_R2.fastq.gz,reverse
Bgsng7155.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7155.m30_run1_R1.fastq.gz,forward
F.diarrhea.034_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.034_run1_R2.fastq.gz,reverse
Bgsng7114.m36_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7114.m36_run1_R2.fastq.gz,reverse
Bgsng7052.m35_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7052.m35_run1_R2.fastq.gz,reverse
F.diarrhea.end_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.end_run1_R1.fastq.gz,forward
Bgsng7204.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7204.m28_run1_R1.fastq.gz,forward
C.diarrhea.033_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.diarrhea.033_run1_R2.fastq.gz,reverse
Bgsng7071.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7071.m29_run1_R2.fastq.gz,reverse
Bgsng7052.m33_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7052.m33_run1_R2.fastq.gz,reverse
Bgsng7150.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7150.m26_run1_R1.fastq.gz,forward
Bgsng7149.m25_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7149.m25_run1_R2.fastq.gz,reverse
A.diarrhea.102_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.102_run1_R2.fastq.gz,reverse
A.recovery.d005_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.recovery.d005_run1_R2.fastq.gz,reverse
A.diarrhea.089_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.089_run1_R2.fastq.gz,reverse
Bgsng7128.m36_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7128.m36_run1_R1.fastq.gz,forward
Bgsng7178.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7178.m28_run1_R2.fastq.gz,reverse
Bgsng7128.m33_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7128.m33_run1_R2.fastq.gz,reverse
Bgsng7114.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7114.m26_run1_R2.fastq.gz,reverse
Bgsng7128.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7128.m29_run1_R2.fastq.gz,reverse
Bgsng8064.m28_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng8064.m28_run1_R2.fastq.gz,reverse
Bgsng7115.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7115.m31_run1_R1.fastq.gz,forward
A.recovery.d025_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.recovery.d025_run1_R2.fastq.gz,reverse
A.diarrhea.099_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.099_run1_R1.fastq.gz,forward
Bgsng7150.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7150.m30_run1_R1.fastq.gz,forward
Bgsng7018.m33_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7018.m33_run1_R2.fastq.gz,reverse
B.diarrhea.042_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.diarrhea.042_run1_R2.fastq.gz,reverse
F.diarrhea.017_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.017_run1_R2.fastq.gz,reverse
Bgsng7150.m25_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7150.m25_run1_R1.fastq.gz,forward
C.recovery.d031_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.recovery.d031_run1_R1.fastq.gz,forward
F.recovery.d021_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.recovery.d021_run1_R2.fastq.gz,reverse
A.diarrhea.084_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.084_run1_R1.fastq.gz,forward
A.diarrhea.081_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/A.diarrhea.081_run1_R2.fastq.gz,reverse
F.diarrhea.023_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/F.diarrhea.023_run1_R1.fastq.gz,forward
C.diarrhea.024_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/C.diarrhea.024_run1_R2.fastq.gz,reverse
G.diarrhea.013_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/G.diarrhea.013_run1_R1.fastq.gz,forward
Bgsng7052.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7052.m32_run1_R1.fastq.gz,forward
Bgsng7082.m29_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7082.m29_run1_R2.fastq.gz,reverse
Bgsng7131.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7131.m27_run1_R2.fastq.gz,reverse
E.diarrhea.047_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.diarrhea.047_run1_R1.fastq.gz,forward
Bgsng7173.m34_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7173.m34_run1_R2.fastq.gz,reverse
Bgsng7192.m30_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7192.m30_run1_R1.fastq.gz,forward
D.recovery.d016_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.recovery.d016_run1_R1.fastq.gz,forward
Bgsng7090.m31_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7090.m31_run1_R2.fastq.gz,reverse
B.diarrhea.018_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/B.diarrhea.018_run1_R2.fastq.gz,reverse
Bgsng7202.m33_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7202.m33_run1_R2.fastq.gz,reverse
E.recovery.d008_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.recovery.d008_run1_R2.fastq.gz,reverse
Bgsng7035.m36_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7035.m36_run1_R1.fastq.gz,forward
Bgsng7128.m26_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7128.m26_run1_R2.fastq.gz,reverse
Bgsng7178.m27_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7178.m27_run1_R1.fastq.gz,forward
D.diarrhea.011_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/D.diarrhea.011_run1_R2.fastq.gz,reverse
Bgsng7052.m36_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7052.m36_run1_R2.fastq.gz,reverse
Bgsng7114.m32_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/Bgsng7114.m32_run1_R1.fastq.gz,forward
E.diarrhea.066_run1,/home/ubuntu/users/duvallet/data/cholera/hsiao/raw_data/E.diarrhea.066_run1_R1.fastq.gz,forward
