study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB6358	SAMEA2698850	ERS526726	ERX537623	ERR579449	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579449/ERR579449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579449/ERR579449_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579449/ERR579449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579449/ERR579449_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7131.m34_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7131.m34_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7131.m34_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7131.m34_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579449	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579449		
PRJEB6358	SAMEA2698851	ERS526727	ERX537624	ERR579450	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579450/ERR579450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579450/ERR579450_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579450/ERR579450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579450/ERR579450_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7131.m35_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7131.m35_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7131.m35_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7131.m35_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579450	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579450		
PRJEB6358	SAMEA2698853	ERS526729	ERX537625	ERR579451	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579451/ERR579451_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579451/ERR579451_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579451/ERR579451_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579451/ERR579451_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m25_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m25_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m25_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m25_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579451	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579451		
PRJEB6358	SAMEA2698854	ERS526730	ERX537626	ERR579452	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579452/ERR579452_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579452/ERR579452_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579452/ERR579452_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579452/ERR579452_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m26_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m26_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m26_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m26_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579452	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579452		
PRJEB6358	SAMEA2698855	ERS526731	ERX537627	ERR579453	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579453/ERR579453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579453/ERR579453_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579453/ERR579453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579453/ERR579453_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m27_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m27_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m27_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m27_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579453	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579453		
PRJEB6358	SAMEA2698857	ERS526733	ERX537628	ERR579454	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579454/ERR579454_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579454/ERR579454_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579454/ERR579454_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579454/ERR579454_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m29_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m29_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m29_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m29_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579454	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579454		
PRJEB6358	SAMEA2698858	ERS526734	ERX537629	ERR579455	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579455/ERR579455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579455/ERR579455_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579455/ERR579455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579455/ERR579455_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m30_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m30_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m30_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m30_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579455	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579455		
PRJEB6358	SAMEA2698859	ERS526735	ERX537630	ERR579456	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579456/ERR579456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579456/ERR579456_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579456/ERR579456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579456/ERR579456_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m31_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m31_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m31_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m31_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579456	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579456		
PRJEB6358	SAMEA2698860	ERS526736	ERX537631	ERR579457	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579457/ERR579457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579457/ERR579457_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579457/ERR579457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579457/ERR579457_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m32_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m32_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m32_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m32_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579457	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579457		
PRJEB6358	SAMEA2698862	ERS526738	ERX537632	ERR579458	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579458/ERR579458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579458/ERR579458_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579458/ERR579458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579458/ERR579458_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m35_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m35_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m35_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7142.m35_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579458	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579458		
PRJEB6358	SAMEA2698864	ERS526740	ERX537633	ERR579459	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579459/ERR579459_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579459/ERR579459_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579459/ERR579459_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579459/ERR579459_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m25_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m25_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m25_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m25_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579459	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579459		
PRJEB6358	SAMEA2698865	ERS526741	ERX537634	ERR579460	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579460/ERR579460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579460/ERR579460_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579460/ERR579460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579460/ERR579460_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m26_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m26_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m26_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m26_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579460	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579460		
PRJEB6358	SAMEA2698866	ERS526742	ERX537635	ERR579461	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579461/ERR579461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579461/ERR579461_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579461/ERR579461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579461/ERR579461_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m27_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m27_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m27_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m27_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579461	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579461		
PRJEB6358	SAMEA2698867	ERS526743	ERX537636	ERR579462	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579462/ERR579462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579462/ERR579462_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579462/ERR579462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579462/ERR579462_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m28_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m28_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m28_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m28_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579462	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579462		
PRJEB6358	SAMEA2698868	ERS526744	ERX537637	ERR579463	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579463/ERR579463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579463/ERR579463_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579463/ERR579463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579463/ERR579463_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m29_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m29_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m29_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m29_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579463	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579463		
PRJEB6358	SAMEA2698869	ERS526745	ERX537638	ERR579464	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579464/ERR579464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579464/ERR579464_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579464/ERR579464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579464/ERR579464_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m30_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m30_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m30_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m30_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579464	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579464		
PRJEB6358	SAMEA2698871	ERS526747	ERX537639	ERR579465	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579465/ERR579465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579465/ERR579465_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579465/ERR579465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579465/ERR579465_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m32_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m32_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m32_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m32_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579465	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579465		
PRJEB6358	SAMEA2698872	ERS526748	ERX537640	ERR579466	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579466/ERR579466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579466/ERR579466_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579466/ERR579466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579466/ERR579466_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m33_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m33_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m33_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7149.m33_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579466	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579466		
PRJEB6358	SAMEA2698875	ERS526751	ERX537641	ERR579467	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579467/ERR579467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579467/ERR579467_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579467/ERR579467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579467/ERR579467_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m25_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m25_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m25_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m25_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579467	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579467		
PRJEB6358	SAMEA2698876	ERS526752	ERX537642	ERR579468	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579468/ERR579468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579468/ERR579468_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579468/ERR579468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579468/ERR579468_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m26_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m26_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m26_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m26_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579468	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579468		
PRJEB6358	SAMEA2698877	ERS526753	ERX537643	ERR579469	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579469/ERR579469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579469/ERR579469_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579469/ERR579469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579469/ERR579469_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m27_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m27_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m27_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m27_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579469	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579469		
PRJEB6358	SAMEA2698879	ERS526755	ERX537644	ERR579470	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579470/ERR579470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579470/ERR579470_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579470/ERR579470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579470/ERR579470_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m30_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m30_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m30_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m30_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579470	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579470		
PRJEB6358	SAMEA2698880	ERS526756	ERX537645	ERR579471	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579471/ERR579471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579471/ERR579471_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579471/ERR579471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579471/ERR579471_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m31_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m31_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m31_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m31_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579471	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579471		
PRJEB6358	SAMEA2698881	ERS526757	ERX537646	ERR579472	408170	human gut metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579472/ERR579472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579472/ERR579472_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579472/ERR579472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR579/ERR579472/ERR579472_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m32_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m32_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m32_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA347/ERA347243/fastq/Bgsng7150.m32_run1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579472	ftp.sra.ebi.ac.uk/vol1/err/ERR579/ERR579472		
