study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB9150	SAMEA3360527	ERS713979	ERX946312	ERR866684	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866684/ERR866684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866684/ERR866684_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866684/ERR866684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866684/ERR866684_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD262.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD262.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD262.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD262.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866684	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866684		
PRJEB9150	SAMEA3360528	ERS713980	ERX946313	ERR866685	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866685/ERR866685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866685/ERR866685_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866685/ERR866685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866685/ERR866685_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD263.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD263.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD263.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD263.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866685	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866685		
PRJEB9150	SAMEA3360529	ERS713981	ERX946314	ERR866686	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866686/ERR866686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866686/ERR866686_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866686/ERR866686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866686/ERR866686_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD264.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD264.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD264.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD264.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866686	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866686		
PRJEB9150	SAMEA3360530	ERS713982	ERX946315	ERR866687	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866687/ERR866687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866687/ERR866687_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866687/ERR866687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866687/ERR866687_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD265.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD265.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD265.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD265.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866687	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866687		
PRJEB9150	SAMEA3360531	ERS713983	ERX946316	ERR866688	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866688/ERR866688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866688/ERR866688_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866688/ERR866688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866688/ERR866688_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD266.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD266.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD266.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD266.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866688	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866688		
PRJEB9150	SAMEA3360532	ERS713984	ERX946317	ERR866689	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866689/ERR866689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866689/ERR866689_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866689/ERR866689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866689/ERR866689_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD267.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD267.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD267.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD267.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866689	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866689		
PRJEB9150	SAMEA3360533	ERS713985	ERX946318	ERR866690	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866690/ERR866690_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866690/ERR866690_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866690/ERR866690_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866690/ERR866690_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD268.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD268.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD268.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD268.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866690	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866690		
PRJEB9150	SAMEA3360534	ERS713986	ERX946319	ERR866691	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866691/ERR866691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866691/ERR866691_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866691/ERR866691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866691/ERR866691_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD269.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD269.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD269.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD269.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866691	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866691		
PRJEB9150	SAMEA3360535	ERS713987	ERX946320	ERR866692	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866692/ERR866692_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866692/ERR866692_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866692/ERR866692_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866692/ERR866692_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD272.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD272.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD272.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD272.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866692	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866692		
PRJEB9150	SAMEA3360536	ERS713988	ERX946321	ERR866693	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866693/ERR866693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866693/ERR866693_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866693/ERR866693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866693/ERR866693_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD273.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD273.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD273.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD273.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866693	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866693		
PRJEB9150	SAMEA3360537	ERS713989	ERX946322	ERR866694	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866694/ERR866694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866694/ERR866694_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866694/ERR866694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866694/ERR866694_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD274.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD274.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD274.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD274.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866694	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866694		
PRJEB9150	SAMEA3360538	ERS713990	ERX946323	ERR866695	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866695/ERR866695_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866695/ERR866695_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866695/ERR866695_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866695/ERR866695_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD275.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD275.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD275.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD275.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866695	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866695		
PRJEB9150	SAMEA3360539	ERS713991	ERX946324	ERR866696	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866696/ERR866696_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866696/ERR866696_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866696/ERR866696_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866696/ERR866696_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD276.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD276.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD276.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD276.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866696	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866696		
PRJEB9150	SAMEA3360540	ERS713992	ERX946325	ERR866697	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866697/ERR866697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866697/ERR866697_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866697/ERR866697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866697/ERR866697_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD277.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD277.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD277.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD277.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866697	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866697		
PRJEB9150	SAMEA3360541	ERS713993	ERX946326	ERR866698	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866698/ERR866698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866698/ERR866698_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866698/ERR866698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866698/ERR866698_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD278.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD278.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD278.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD278.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866698	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866698		
PRJEB9150	SAMEA3360542	ERS713994	ERX946327	ERR866699	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866699/ERR866699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866699/ERR866699_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866699/ERR866699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866699/ERR866699_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD279.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD279.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD279.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD279.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866699	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866699		
PRJEB9150	SAMEA3360543	ERS713995	ERX946328	ERR866700	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866700/ERR866700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866700/ERR866700_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866700/ERR866700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866700/ERR866700_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD280.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD280.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD280.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD280.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866700	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866700		
PRJEB9150	SAMEA3360544	ERS713996	ERX946329	ERR866701	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866701/ERR866701_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866701/ERR866701_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866701/ERR866701_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866701/ERR866701_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD281.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD281.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD281.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD281.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866701	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866701		
PRJEB9150	SAMEA3360545	ERS713997	ERX946330	ERR866702	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866702/ERR866702_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866702/ERR866702_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866702/ERR866702_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866702/ERR866702_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD282.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD282.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD282.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD282.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866702	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866702		
PRJEB9150	SAMEA3360546	ERS713998	ERX946331	ERR866703	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866703/ERR866703_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866703/ERR866703_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866703/ERR866703_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866703/ERR866703_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD283.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD283.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD283.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD283.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866703	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866703		
PRJEB9150	SAMEA3360547	ERS713999	ERX946332	ERR866704	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866704/ERR866704_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866704/ERR866704_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866704/ERR866704_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866704/ERR866704_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD284.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD284.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD284.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD284.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866704	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866704		
PRJEB9150	SAMEA3360548	ERS714000	ERX946333	ERR866705	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866705/ERR866705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866705/ERR866705_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866705/ERR866705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866705/ERR866705_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD285.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD285.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD285.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD285.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866705	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866705		
PRJEB9150	SAMEA3360549	ERS714001	ERX946334	ERR866706	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866706/ERR866706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866706/ERR866706_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866706/ERR866706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866706/ERR866706_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD286.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD286.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD286.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD286.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866706	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866706		
PRJEB9150	SAMEA3360550	ERS714002	ERX946335	ERR866707	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866707/ERR866707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866707/ERR866707_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866707/ERR866707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866707/ERR866707_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD287.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD287.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD287.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD287.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866707	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866707		
PRJEB9150	SAMEA3360551	ERS714003	ERX946336	ERR866708	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866708/ERR866708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866708/ERR866708_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866708/ERR866708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR866/ERR866708/ERR866708_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD288.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD288.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD288.fwd.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA434/ERA434137/fastq/LD288.rev.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866708	ftp.sra.ebi.ac.uk/vol1/err/ERR866/ERR866708		
