study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA388210	SRP108284	SAMN07173015	SRS2239967	SRX2869594	SRR5629143	SRA567729	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Longman.FMT.007.Pre.Pool253.Integrated.20160426151506_1_16SV4_Ayvaz-p253		PAIRED	AMPLICON	METAGENOMIC	PCR	94767	47383500	SUB2717096	2017-11-09	2017-11-09	Illumina MiSeq sequencing; Longman.FMT.007.Pre.Pool253.Integrated	Fecal Microbiota Transplantation for Ulcerative Colitis	PRJNA388210	Longman.FMT.007.Pre.Pool253.Integrated.20160426151506_1_16SV4_Ayvaz-p253	Longman.FMT.007.Pre.Pool253.Integrated.2.fq.bz2	9555035;11681057	cc56e2b434645eecccc1686c94199734;78a4869c54a8270133742c6af1be044c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/003/SRR5629143/SRR5629143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/003/SRR5629143/SRR5629143_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/003/SRR5629143/SRR5629143_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/003/SRR5629143/SRR5629143_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/003/SRR5629143/SRR5629143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/003/SRR5629143/SRR5629143_2.fastq.gz							27668298	61176951ee9967e85893d5af2b37a71f	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/003/SRR5629143	fasp.sra.ebi.ac.uk:/vol1/srr/SRR562/003/SRR5629143	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/003/SRR5629143				Longman.FMT.007.Pre.Pool253.Integrated		Longman.FMT.007.Pre.Pool253.Integrated		2017-11-09
PRJNA388210	SRP108284	SAMN07173014	SRS2239966	SRX2869593	SRR5629144	SRA567729	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Longman.FMT.006.W4.Pool253.Integrated.20160426151506_1_16SV4_Ayvaz-p253		PAIRED	AMPLICON	METAGENOMIC	PCR	110473	55236500	SUB2717096	2017-11-09	2017-11-09	Illumina MiSeq sequencing; Longman.FMT.006.W4.Pool253.Integrated	Fecal Microbiota Transplantation for Ulcerative Colitis	PRJNA388210	Longman.FMT.006.W4.Pool253.Integrated.20160426151506_1_16SV4_Ayvaz-p253	Longman.FMT.006.W4.Pool253.Integrated.1.fq.bz2	12134540;14484376	cb4927fe0c20d17f41b20980633e2c77;76bbd98fac0953bcabc46a4eb4f66fb4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/004/SRR5629144/SRR5629144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/004/SRR5629144/SRR5629144_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/004/SRR5629144/SRR5629144_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/004/SRR5629144/SRR5629144_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/004/SRR5629144/SRR5629144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/004/SRR5629144/SRR5629144_2.fastq.gz							33125678	3fc33a7a12812392e9d9c76054d68007	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/004/SRR5629144	fasp.sra.ebi.ac.uk:/vol1/srr/SRR562/004/SRR5629144	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/004/SRR5629144				Longman.FMT.006.W4.Pool253.Integrated		Longman.FMT.006.W4.Pool253.Integrated		2017-11-09
PRJNA388210	SRP108284	SAMN07173058	SRS2239965	SRX2869592	SRR5629145	SRA567729	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Longman.FMT.027.Donor.Project8161017_M70287_0051_000000000-ARWJ2.Ayvaz.p289		PAIRED	AMPLICON	METAGENOMIC	PCR	34849	17424500	SUB2717096	2017-11-09	2017-11-09	Illumina MiSeq sequencing; Longman.FMT.027.Donor.Project8	Fecal Microbiota Transplantation for Ulcerative Colitis	PRJNA388210	Longman.FMT.027.Donor.Project8161017_M70287_0051_000000000-ARWJ2.Ayvaz.p289	Longman.FMT.027.Donor.Project8.2.fq.bz2	3656067;4619763	de83de7822e5f4755a7298bf4e8f0df4;a5fcca030ff5cce194aaaf05283e62e5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/005/SRR5629145/SRR5629145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/005/SRR5629145/SRR5629145_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/005/SRR5629145/SRR5629145_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/005/SRR5629145/SRR5629145_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/005/SRR5629145/SRR5629145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/005/SRR5629145/SRR5629145_2.fastq.gz							10504148	d3b66ed9ee8f7bd2039bcb22aaafc274	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/005/SRR5629145	fasp.sra.ebi.ac.uk:/vol1/srr/SRR562/005/SRR5629145	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/005/SRR5629145				Longman.FMT.027.Donor.Project8		Longman.FMT.027.Donor.Project8		2017-11-09
PRJNA388210	SRP108284	SAMN07173024	SRS2239964	SRX2869591	SRR5629146	SRA567729	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Longman.FMT.012.W4.Pool253.Integrated.20160426151506_1_16SV4_Ayvaz-p253		PAIRED	AMPLICON	METAGENOMIC	PCR	108658	54329000	SUB2717096	2017-11-09	2017-11-09	Illumina MiSeq sequencing; Longman.FMT.012.W4.Pool253.Integrated	Fecal Microbiota Transplantation for Ulcerative Colitis	PRJNA388210	Longman.FMT.012.W4.Pool253.Integrated.20160426151506_1_16SV4_Ayvaz-p253	Longman.FMT.012.W4.Pool253.Integrated.2.fq.bz2	11864613;14081478	9016e5a6b865193527e0f6c91fe6cfbf;1a8f287e6dfd6724ba592401c48000e4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/006/SRR5629146/SRR5629146_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/006/SRR5629146/SRR5629146_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/006/SRR5629146/SRR5629146_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/006/SRR5629146/SRR5629146_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/006/SRR5629146/SRR5629146_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/006/SRR5629146/SRR5629146_2.fastq.gz							32269483	282b41647d131d5186fca0b5b240e893	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/006/SRR5629146	fasp.sra.ebi.ac.uk:/vol1/srr/SRR562/006/SRR5629146	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/006/SRR5629146				Longman.FMT.012.W4.Pool253.Integrated		Longman.FMT.012.W4.Pool253.Integrated		2017-11-09
PRJNA388210	SRP108284	SAMN07173033	SRS2239963	SRX2869590	SRR5629147	SRA567729	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Longman.FMT.019.Pre.Stool.Project8161017_M70287_0051_000000000-ARWJ2.Ayvaz.p289		PAIRED	AMPLICON	METAGENOMIC	PCR	26535	13267500	SUB2717096	2017-11-09	2017-11-09	Illumina MiSeq sequencing; Longman.FMT.019.Pre.Stool.Project8	Fecal Microbiota Transplantation for Ulcerative Colitis	PRJNA388210	Longman.FMT.019.Pre.Stool.Project8161017_M70287_0051_000000000-ARWJ2.Ayvaz.p289	Longman.FMT.019.Pre.Stool.Project8.1.fq.bz2	2696616;3545229	73182fbd45927dea951e73565db996dd;4a98ee1eb4362cdedbe5f64981bbc640	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/007/SRR5629147/SRR5629147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/007/SRR5629147/SRR5629147_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/007/SRR5629147/SRR5629147_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/007/SRR5629147/SRR5629147_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/007/SRR5629147/SRR5629147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/007/SRR5629147/SRR5629147_2.fastq.gz							8024651	4f9f868cee94c6ec3da3dc162406228a	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/007/SRR5629147	fasp.sra.ebi.ac.uk:/vol1/srr/SRR562/007/SRR5629147	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/007/SRR5629147				Longman.FMT.019.Pre.Stool.Project8		Longman.FMT.019.Pre.Stool.Project8		2017-11-09
PRJNA388210	SRP108284	SAMN07173059	SRS2239962	SRX2869589	SRR5629148	SRA567729	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Longman.FMT.025.Pre.Stool.Project8161017_M70287_0051_000000000-ARWJ2.Ayvaz.p289		PAIRED	AMPLICON	METAGENOMIC	PCR	37137	18568500	SUB2717096	2017-11-09	2017-11-09	Illumina MiSeq sequencing; Longman.FMT.025.Pre.Stool.Project8	Fecal Microbiota Transplantation for Ulcerative Colitis	PRJNA388210	Longman.FMT.025.Pre.Stool.Project8161017_M70287_0051_000000000-ARWJ2.Ayvaz.p289	Longman.FMT.025.Pre.Stool.Project8.2.fq.bz2	3943268;5065209	89833542c2db9ba27aadab970f4517c4;2c833c28133744d0f2d588ff3a613226	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/008/SRR5629148/SRR5629148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/008/SRR5629148/SRR5629148_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/008/SRR5629148/SRR5629148_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/008/SRR5629148/SRR5629148_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/008/SRR5629148/SRR5629148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/008/SRR5629148/SRR5629148_2.fastq.gz							11221173	95ba4cad86bf04cde17b41a2fd1c6cc5	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/008/SRR5629148	fasp.sra.ebi.ac.uk:/vol1/srr/SRR562/008/SRR5629148	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/008/SRR5629148				Longman.FMT.025.Pre.Stool.Project8		Longman.FMT.025.Pre.Stool.Project8		2017-11-09
PRJNA388210	SRP108284	SAMN07173025	SRS2239961	SRX2869588	SRR5629149	SRA567729	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Longman.FMT.031.Donor.Project8161017_M70287_0051_000000000-ARWJ2.Ayvaz.p289		PAIRED	AMPLICON	METAGENOMIC	PCR	37041	18520500	SUB2717096	2017-11-09	2017-11-09	Illumina MiSeq sequencing; Longman.FMT.031.Donor.Project8	Fecal Microbiota Transplantation for Ulcerative Colitis	PRJNA388210	Longman.FMT.031.Donor.Project8161017_M70287_0051_000000000-ARWJ2.Ayvaz.p289	Longman.FMT.031.Donor.Project8.2.fq.bz2	3826844;4849144	33304546115304d8da327a861cb9c0d4;81a00a66d3d183c600453a8cc48414bb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/009/SRR5629149/SRR5629149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/009/SRR5629149/SRR5629149_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/009/SRR5629149/SRR5629149_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/009/SRR5629149/SRR5629149_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/009/SRR5629149/SRR5629149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/009/SRR5629149/SRR5629149_2.fastq.gz							11086649	ac2f1dd1139d52a543149fef054ec35d	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/009/SRR5629149	fasp.sra.ebi.ac.uk:/vol1/srr/SRR562/009/SRR5629149	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/009/SRR5629149				Longman.FMT.031.Donor.Project8		Longman.FMT.031.Donor.Project8		2017-11-09
PRJNA388210	SRP108284	SAMN07172995	SRS2239960	SRX2869587	SRR5629150	SRA567729	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Longman.FMT.005.Donor.Pool253.Integrated.20160426151506_1_16SV4_Ayvaz-p253		PAIRED	AMPLICON	METAGENOMIC	PCR	92344	46172000	SUB2717096	2017-11-09	2017-11-09	Illumina MiSeq sequencing; Longman.FMT.005.Donor.Pool253.Integrated	Fecal Microbiota Transplantation for Ulcerative Colitis	PRJNA388210	Longman.FMT.005.Donor.Pool253.Integrated.20160426151506_1_16SV4_Ayvaz-p253	Longman.FMT.005.Donor.Pool253.Integrated.1.fq.bz2	9570437;11423961	a0f54ededc1adb52a50d1cc1d3dcd849;2ecc333970c0b73670798cb5b3632039	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/000/SRR5629150/SRR5629150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/000/SRR5629150/SRR5629150_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/000/SRR5629150/SRR5629150_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/000/SRR5629150/SRR5629150_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/000/SRR5629150/SRR5629150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/000/SRR5629150/SRR5629150_2.fastq.gz							26960114	9b2e6b95c2d436e2fa96ef3a971faa2a	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/000/SRR5629150	fasp.sra.ebi.ac.uk:/vol1/srr/SRR562/000/SRR5629150	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/000/SRR5629150				Longman.FMT.005.Donor.Pool253.Integrated		Longman.FMT.005.Donor.Pool253.Integrated		2017-11-09
PRJNA388210	SRP108284	SAMN07173056	SRS2239959	SRX2869586	SRR5629151	SRA567729	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Longman.FMT.028.Donor.Project8161017_M70287_0051_000000000-ARWJ2.Ayvaz.p289		PAIRED	AMPLICON	METAGENOMIC	PCR	37481	18740500	SUB2717096	2017-11-09	2017-11-09	Illumina MiSeq sequencing; Longman.FMT.028.Donor.Project8	Fecal Microbiota Transplantation for Ulcerative Colitis	PRJNA388210	Longman.FMT.028.Donor.Project8161017_M70287_0051_000000000-ARWJ2.Ayvaz.p289	Longman.FMT.028.Donor.Project8.2.fq.bz2	3902902;4946667	b2f1356c99f347f8c702d7f4d054b5db;83d13252aeed55b1096e44c2aa581b02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/001/SRR5629151/SRR5629151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/001/SRR5629151/SRR5629151_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/001/SRR5629151/SRR5629151_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/001/SRR5629151/SRR5629151_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/001/SRR5629151/SRR5629151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/001/SRR5629151/SRR5629151_2.fastq.gz							11267316	3be7f498a4c5fe1d9b28ddccc1cc3f15	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/001/SRR5629151	fasp.sra.ebi.ac.uk:/vol1/srr/SRR562/001/SRR5629151	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/001/SRR5629151				Longman.FMT.028.Donor.Project8		Longman.FMT.028.Donor.Project8		2017-11-09
PRJNA388210	SRP108284	SAMN07173039	SRS2239958	SRX2869585	SRR5629152	SRA567729	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Longman.FMT.024.Pre.Stool.Project8161017_M70287_0051_000000000-ARWJ2.Ayvaz.p289		PAIRED	AMPLICON	METAGENOMIC	PCR	37642	18821000	SUB2717096	2017-11-09	2017-11-09	Illumina MiSeq sequencing; Longman.FMT.024.Pre.Stool.Project8	Fecal Microbiota Transplantation for Ulcerative Colitis	PRJNA388210	Longman.FMT.024.Pre.Stool.Project8161017_M70287_0051_000000000-ARWJ2.Ayvaz.p289	Longman.FMT.024.Pre.Stool.Project8.1.fq.bz2	3981897;5175942	7c643be5b1c34bd5ced1f1bfce68730f;46a8ce67bbc55809b32c0bdbbfdb3225	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/002/SRR5629152/SRR5629152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/002/SRR5629152/SRR5629152_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/002/SRR5629152/SRR5629152_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/002/SRR5629152/SRR5629152_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/002/SRR5629152/SRR5629152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/002/SRR5629152/SRR5629152_2.fastq.gz							11374727	1e6d7b0abbfc7c07c75b7d7e9cdb2db5	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/002/SRR5629152	fasp.sra.ebi.ac.uk:/vol1/srr/SRR562/002/SRR5629152	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/002/SRR5629152				Longman.FMT.024.Pre.Stool.Project8		Longman.FMT.024.Pre.Stool.Project8		2017-11-09
PRJNA388210	SRP108284	SAMN07173057	SRS2239957	SRX2869584	SRR5629153	SRA567729	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Longman.FMT.019.Donor.Project8161017_M70287_0051_000000000-ARWJ2.Ayvaz.p289		PAIRED	AMPLICON	METAGENOMIC	PCR	33477	16738500	SUB2717096	2017-11-09	2017-11-09	Illumina MiSeq sequencing; Longman.FMT.019.Donor.Project8	Fecal Microbiota Transplantation for Ulcerative Colitis	PRJNA388210	Longman.FMT.019.Donor.Project8161017_M70287_0051_000000000-ARWJ2.Ayvaz.p289	Longman.FMT.019.Donor.Project8.2.fq.bz2	3401727;4428979	b7db79418bcdeea7d71da81a763cab43;4700a3cca8baa5bddc89c4060db4a177	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/003/SRR5629153/SRR5629153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/003/SRR5629153/SRR5629153_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/003/SRR5629153/SRR5629153_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/003/SRR5629153/SRR5629153_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/003/SRR5629153/SRR5629153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/003/SRR5629153/SRR5629153_2.fastq.gz							10023093	0f5dea5b25383cff5f6e7910a9ed8f71	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/003/SRR5629153	fasp.sra.ebi.ac.uk:/vol1/srr/SRR562/003/SRR5629153	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/003/SRR5629153				Longman.FMT.019.Donor.Project8		Longman.FMT.019.Donor.Project8		2017-11-09
PRJNA388210	SRP108284	SAMN07173062	SRS2239956	SRX2869583	SRR5629154	SRA567729	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Longman.FMT.024.W2.stool.Project8161017_M70287_0051_000000000-ARWJ2.Ayvaz.p289		PAIRED	AMPLICON	METAGENOMIC	PCR	28176	14088000	SUB2717096	2017-11-09	2017-11-09	Illumina MiSeq sequencing; Longman.FMT.024.W2.stool.Project8	Fecal Microbiota Transplantation for Ulcerative Colitis	PRJNA388210	Longman.FMT.024.W2.stool.Project8161017_M70287_0051_000000000-ARWJ2.Ayvaz.p289	Longman.FMT.024.W2.stool.Project8.1.fq.bz2	3039750;4024904	b7c2c3787fdf77f3e8bd285daac39772;04ee8cb4985e6ffb855fd052286c7640	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/004/SRR5629154/SRR5629154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/004/SRR5629154/SRR5629154_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/004/SRR5629154/SRR5629154_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/004/SRR5629154/SRR5629154_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/004/SRR5629154/SRR5629154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/004/SRR5629154/SRR5629154_2.fastq.gz							8619792	8816ab60ba08db0a898a8d5a29660007	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/004/SRR5629154	fasp.sra.ebi.ac.uk:/vol1/srr/SRR562/004/SRR5629154	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/004/SRR5629154				Longman.FMT.024.W2.stool.Project8		Longman.FMT.024.W2.stool.Project8		2017-11-09
PRJNA388210	SRP108284	SAMN07173063	SRS2239955	SRX2869582	SRR5629155	SRA567729	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Longman.FMT.034.W4.stool.Project8161017_M70287_0051_000000000-ARWJ2.Ayvaz.p289		PAIRED	AMPLICON	METAGENOMIC	PCR	26248	13124000	SUB2717096	2017-11-09	2017-11-09	Illumina MiSeq sequencing; Longman.FMT.034.W4.stool.Project8	Fecal Microbiota Transplantation for Ulcerative Colitis	PRJNA388210	Longman.FMT.034.W4.stool.Project8161017_M70287_0051_000000000-ARWJ2.Ayvaz.p289	Longman.FMT.034.W4.stool.Project8.2.fq.bz2	2726565;3517579	0c0c44dac6e5b5f34400f25901c724a6;647899e3e8511f84f95523c7f4a19fff	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/005/SRR5629155/SRR5629155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/005/SRR5629155/SRR5629155_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/005/SRR5629155/SRR5629155_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/005/SRR5629155/SRR5629155_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/005/SRR5629155/SRR5629155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/005/SRR5629155/SRR5629155_2.fastq.gz							7981957	add15c2b3c3d0e3eb6e4e39f06ef2bcb	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/005/SRR5629155	fasp.sra.ebi.ac.uk:/vol1/srr/SRR562/005/SRR5629155	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/005/SRR5629155				Longman.FMT.034.W4.stool.Project8		Longman.FMT.034.W4.stool.Project8		2017-11-09
PRJNA388210	SRP108284	SAMN07173044	SRS2239954	SRX2869581	SRR5629156	SRA567729	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Longman.FMT.029.Donor.Project8161017_M70287_0051_000000000-ARWJ2.Ayvaz.p289		PAIRED	AMPLICON	METAGENOMIC	PCR	38725	19362500	SUB2717096	2017-11-09	2017-11-09	Illumina MiSeq sequencing; Longman.FMT.029.Donor.Project8	Fecal Microbiota Transplantation for Ulcerative Colitis	PRJNA388210	Longman.FMT.029.Donor.Project8161017_M70287_0051_000000000-ARWJ2.Ayvaz.p289	Longman.FMT.029.Donor.Project8.2.fq.bz2	4104821;5217991	953e63b8caa9b1b89034ddee77d7aed5;8efe1ecdf6048f3ecf25e30a42a847f6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/006/SRR5629156/SRR5629156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/006/SRR5629156/SRR5629156_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/006/SRR5629156/SRR5629156_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/006/SRR5629156/SRR5629156_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/006/SRR5629156/SRR5629156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/006/SRR5629156/SRR5629156_2.fastq.gz							11695452	5851b61e33a4da5eca20ed9f2e1de5d8	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/006/SRR5629156	fasp.sra.ebi.ac.uk:/vol1/srr/SRR562/006/SRR5629156	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/006/SRR5629156				Longman.FMT.029.Donor.Project8		Longman.FMT.029.Donor.Project8		2017-11-09
PRJNA388210	SRP108284	SAMN07173045	SRS2239953	SRX2869580	SRR5629157	SRA567729	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	Longman.FMT.019.W4.stool.Project8161017_M70287_0051_000000000-ARWJ2.Ayvaz.p289		PAIRED	AMPLICON	METAGENOMIC	PCR	29317	14658500	SUB2717096	2017-11-09	2017-11-09	Illumina MiSeq sequencing; Longman.FMT.019.W4.stool.Project8	Fecal Microbiota Transplantation for Ulcerative Colitis	PRJNA388210	Longman.FMT.019.W4.stool.Project8161017_M70287_0051_000000000-ARWJ2.Ayvaz.p289	Longman.FMT.019.W4.stool.Project8.1.fq.bz2	3041033;3949764	69d8697eea40f836ce9b9ac4da6f7bd5;2865db957576859c9e1b9b30be52ba79	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/007/SRR5629157/SRR5629157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/007/SRR5629157/SRR5629157_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/007/SRR5629157/SRR5629157_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR562/007/SRR5629157/SRR5629157_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/007/SRR5629157/SRR5629157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR562/007/SRR5629157/SRR5629157_2.fastq.gz							8881823	9097e3931df0be397dac08fe5cd33bf5	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/007/SRR5629157	fasp.sra.ebi.ac.uk:/vol1/srr/SRR562/007/SRR5629157	ftp.sra.ebi.ac.uk/vol1/srr/SRR562/007/SRR5629157				Longman.FMT.019.W4.stool.Project8		Longman.FMT.019.W4.stool.Project8		2017-11-09
